layer_idx,k_delta_compressibility,v_delta_compressibility,k_delta_norm,k_abs_norm,v_delta_norm,v_abs_norm,channel_structure_ratio,k_var_channel,k_var_token,k_outlier_fraction,sv_top50_energy,effective_rank_90,seq_len,head_dim,n_heads
0,0.058266697002965606,-0.35946088405595344,7.54730749130249,8.014272689819336,0.12361659854650497,0.09093060344457626,1.664762596159148,1.5674841403961182,0.9415661692619324,0.01688249222934246,0.9727580547332764,23,730,64,4
1,0.46357854842634905,-0.43792969047421737,9.909228324890137,18.472841262817383,0.31208768486976624,0.21703960001468658,1.8073653148533506,5.521864414215088,3.0552010536193848,0.005163741298019886,0.9708608388900757,23,730,64,4
2,0.33722984643086995,-0.4482504743310629,11.423612594604492,17.236160278320312,0.4828818142414093,0.33342424035072327,1.5537420627745862,4.863970756530762,3.1304879188537598,0.004810573533177376,0.962365984916687,26,730,64,4
3,0.46448908368107966,-0.3360783514149217,9.451472282409668,17.64944839477539,1.1979142427444458,0.8965898156166077,2.0973630435214115,4.912501811981201,2.3422276973724365,0.018792808055877686,0.937505304813385,26,730,64,4
4,0.3670345011278955,-0.252613361312112,11.893616676330566,18.790307998657227,1.4740122556686401,1.176749587059021,1.9458861959836171,5.544354438781738,2.8492696285247803,0.01639554835855961,0.9026874303817749,32,730,64,4
5,0.4341864713049959,-0.22614323822619875,11.00289249420166,19.44614601135254,1.4600967168807983,1.190804362297058,2.101483115607729,5.9467902183532715,2.829806327819824,0.020483732223510742,0.9302299618721008,27,730,64,4
6,0.4387699835640425,-0.14640954047280785,11.409990310668945,20.3303279876709,1.3712000846862793,1.1960822343826294,2.0115503080463046,6.463385105133057,3.2131361961364746,0.019017551094293594,0.9377700686454773,26,730,64,4
7,0.4782266919465671,-0.1773024795312974,9.413529396057129,18.04141616821289,1.557318925857544,1.32278573513031,2.1894497709725385,5.144784450531006,2.349807024002075,0.019879067316651344,0.9578276872634888,19,730,64,4
8,0.3865918325865121,-0.039510053976647974,13.371341705322266,21.79844093322754,1.6109355688095093,1.5497065782546997,1.9934668047653195,7.678884983062744,3.8520255088806152,0.022704409435391426,0.9253448247909546,28,730,64,4
9,0.4569514540711951,-0.11063035931259169,11.61213207244873,21.383230209350586,1.660183072090149,1.4948115348815918,2.104717111469027,7.1661763191223145,3.4048168659210205,0.016700556501746178,0.9398993253707886,24,730,64,4
10,0.43989465935635075,-0.09345277775802519,11.475353240966797,20.48784828186035,1.6681033372879028,1.5255376100540161,1.8432781354427965,6.58439302444458,3.572110414505005,0.01805971749126911,0.9204397797584534,29,730,64,4
11,0.49745072222402464,-0.01027581210651074,10.636191368103027,21.164474487304688,1.877360224723816,1.8582650423049927,1.9158583697699354,7.126407146453857,3.719694137573242,0.020601455122232437,0.9403212070465088,23,730,64,4
12,0.49774781050156724,-0.018404901043573396,10.623980522155762,21.152681350708008,1.7191410064697266,1.6880722045898438,1.9630396683758915,7.0005598068237305,3.566183567047119,0.017364084720611572,0.9430992007255554,22,730,64,4
13,0.488195669201136,0.014393941095125151,10.992613792419434,21.47815704345703,1.7789621353149414,1.8049423694610596,1.9834648153177534,7.330574989318848,3.69584321975708,0.020986730232834816,0.9413535594940186,24,730,64,4
14,0.49092419501265705,0.02618551358342358,10.915792465209961,21.442371368408203,1.843996524810791,1.8935809135437012,1.9782942573956845,7.320736408233643,3.7005295753479004,0.019188784062862396,0.9268686175346375,27,730,64,4
15,0.48084594475711406,-0.0667937042462412,10.974349021911621,21.138906478881836,2.366763114929199,2.218576192855835,1.8639471752594063,7.026705741882324,3.769798755645752,0.0174925085157156,0.926400363445282,27,730,64,4
16,0.49671144752601226,0.02988923851718872,10.86268138885498,21.583406448364258,2.062455177307129,2.125999689102173,1.898129925212578,7.324667453765869,3.858886241912842,0.018728595227003098,0.9203044772148132,29,730,64,4
17,0.4644430143107259,-0.13498615600620267,10.710794448852539,19.99935531616211,3.0185678005218506,2.6595635414123535,1.8954678751148573,6.30810546875,3.327993869781494,0.018648330122232437,0.9325376749038696,25,730,64,4
18,0.4582936150636788,-0.10279210675838635,11.027681350708008,20.357303619384766,3.290123462677002,2.9834485054016113,1.9310182178133062,6.6040120124816895,3.4199635982513428,0.014570847153663635,0.9471613764762878,23,730,64,4
19,0.47115769836052745,-0.11522215525035517,10.514142036437988,19.881431579589844,3.705491781234741,3.3226490020751953,1.967299177616954,6.250677585601807,3.177288770675659,0.01647581346333027,0.9248738884925842,28,730,64,4
20,0.44751801227447163,-0.032184153859007525,11.152904510498047,20.18691062927246,3.578767776489258,3.467179536819458,1.87871815986987,6.380285263061523,3.3960843086242676,0.017834974452853203,0.9380745887756348,25,730,64,4
21,0.4309449853906858,-0.08213708028801148,11.096942901611328,19.50065040588379,4.0335493087768555,3.7273921966552734,1.9040878212174337,6.025692462921143,3.1646084785461426,0.017396189272403717,0.9080954194068909,31,730,64,4
